IdGasto,IdSucursal,IdTipoGasto,Fecha,Monto,MinMonto,MaxMonto,Calidad_Monto,Fecha_Año,Fecha_Mes,Fecha_Periodo
4254,20,2,2017-12-01,301.85,286.225,373.91499999999996,Sin errores,2017,12,201712
4255,20,3,2017-12-01,111.16,95.57250000000002,124.6575,Sin errores,2017,12,201712
4256,20,4,2017-12-01,1139.22,948.70125,1251.79875,Sin errores,2017,12,201712
4257,17,1,2017-12-01,1161.44,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4258,17,2,2017-12-01,356.87,286.225,373.91499999999996,Sin errores,2017,12,201712
4259,17,3,2017-12-01,106.35,95.57250000000002,124.6575,Sin errores,2017,12,201712
4260,17,4,2017-12-01,1148.61,948.70125,1251.79875,Sin errores,2017,12,201712
4261,21,1,2017-12-01,1152.66,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4262,21,2,2017-12-01,335.25,286.225,373.91499999999996,Sin errores,2017,12,201712
4263,21,3,2017-12-01,112.95,95.57250000000002,124.6575,Sin errores,2017,12,201712
4264,21,4,2017-12-01,1094.96,948.70125,1251.79875,Sin errores,2017,12,201712
4265,22,1,2017-12-01,1086.35,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4266,22,2,2017-12-01,344.06,286.225,373.91499999999996,Sin errores,2017,12,201712
4267,22,3,2017-12-01,107.53,95.57250000000002,124.6575,Sin errores,2017,12,201712
4268,22,4,2017-12-01,1135.68,948.70125,1251.79875,Sin errores,2017,12,201712
4269,12,1,2017-12-01,1052.65,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4270,12,2,2017-12-01,316.86,286.225,373.91499999999996,Sin errores,2017,12,201712
4271,12,3,2017-12-01,112.31,95.57250000000002,124.6575,Sin errores,2017,12,201712
4272,12,4,2017-12-01,1046.86,948.70125,1251.79875,Sin errores,2017,12,201712
4273,14,1,2017-12-01,1065.02,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4274,14,2,2017-12-01,355.35,286.225,373.91499999999996,Sin errores,2017,12,201712
4275,14,3,2017-12-01,112.75,95.57250000000002,124.6575,Sin errores,2017,12,201712
4276,14,4,2017-12-01,1083.92,948.70125,1251.79875,Sin errores,2017,12,201712
4277,19,1,2017-12-01,1037.13,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4278,19,2,2017-12-01,340.16,286.225,373.91499999999996,Sin errores,2017,12,201712
4279,19,3,2017-12-01,115.8,95.57250000000002,124.6575,Sin errores,2017,12,201712
4280,19,4,2017-12-01,1188.25,948.70125,1251.79875,Sin errores,2017,12,201712
4281,16,1,2017-12-01,1067.33,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4282,16,2,2017-12-01,351.57,286.225,373.91499999999996,Sin errores,2017,12,201712
4283,16,3,2017-12-01,105.75,95.57250000000002,124.6575,Sin errores,2017,12,201712
4284,16,4,2017-12-01,1171.62,948.70125,1251.79875,Sin errores,2017,12,201712
4285,11,1,2017-12-01,1085.74,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4286,11,2,2017-12-01,334.15,286.225,373.91499999999996,Sin errores,2017,12,201712
4287,11,3,2017-12-01,111.2,95.57250000000002,124.6575,Sin errores,2017,12,201712
4288,11,4,2017-12-01,1018.3,948.70125,1251.79875,Sin errores,2017,12,201712
4289,25,1,2017-12-01,1155.62,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4290,25,2,2017-12-01,336.95,286.225,373.91499999999996,Sin errores,2017,12,201712
4291,25,3,2017-12-01,114.9,95.57250000000002,124.6575,Sin errores,2017,12,201712
4292,25,4,2017-12-01,1175.67,948.70125,1251.79875,Sin errores,2017,12,201712
4293,26,1,2017-12-01,1031.24,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4294,26,2,2017-12-01,308.75,286.225,373.91499999999996,Sin errores,2017,12,201712
4295,26,3,2017-12-01,105.21,95.57250000000002,124.6575,Sin errores,2017,12,201712
4296,26,4,2017-12-01,1173.18,948.70125,1251.79875,Sin errores,2017,12,201712
4297,27,1,2017-12-01,1109.48,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4298,27,2,2017-12-01,308.35,286.225,373.91499999999996,Sin errores,2017,12,201712
4299,27,3,2017-12-01,101.08,95.57250000000002,124.6575,Sin errores,2017,12,201712
4300,27,4,2017-12-01,1170.43,948.70125,1251.79875,Sin errores,2017,12,201712
4301,29,1,2017-12-01,1019.78,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4302,29,2,2017-12-01,356.28,286.225,373.91499999999996,Sin errores,2017,12,201712
4303,29,3,2017-12-01,107.86,95.57250000000002,124.6575,Sin errores,2017,12,201712
4304,29,4,2017-12-01,1030.42,948.70125,1251.79875,Sin errores,2017,12,201712
4305,30,1,2017-12-01,1116.18,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4306,30,2,2017-12-01,326.89,286.225,373.91499999999996,Sin errores,2017,12,201712
4307,30,3,2017-12-01,109.96,95.57250000000002,124.6575,Sin errores,2017,12,201712
4308,30,4,2017-12-01,1029.17,948.70125,1251.79875,Sin errores,2017,12,201712
4309,31,1,2017-12-01,1047.01,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4310,31,2,2017-12-01,344.26,286.225,373.91499999999996,Sin errores,2017,12,201712
4311,31,3,2017-12-01,119.66,95.57250000000002,124.6575,Sin errores,2017,12,201712
4312,31,4,2017-12-01,1140.57,948.70125,1251.79875,Sin errores,2017,12,201712
4313,23,1,2017-12-01,1112.94,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4314,23,2,2017-12-01,342.9,286.225,373.91499999999996,Sin errores,2017,12,201712
4315,23,3,2017-12-01,117.62,95.57250000000002,124.6575,Sin errores,2017,12,201712
4316,23,4,2017-12-01,1051.94,948.70125,1251.79875,Sin errores,2017,12,201712
4317,24,1,2017-12-01,1131.15,954.1362499999998,1247.7837500000003,Sin errores,2017,12,201712
4318,24,2,2017-12-01,329.97,286.225,373.91499999999996,Sin errores,2017,12,201712
4319,24,3,2017-12-01,110.61,95.57250000000002,124.6575,Sin errores,2017,12,201712
4320,24,4,2017-12-01,1030.61,948.70125,1251.79875,Sin errores,2017,12,201712
4321,18,1,2018-01-01,1034.88,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4322,18,2,2018-01-01,324.76,286.225,373.91499999999996,Sin errores,2018,1,201801
4323,18,3,2018-01-01,110.81,95.57250000000002,124.6575,Sin errores,2018,1,201801
4324,18,4,2018-01-01,1092.75,948.70125,1251.79875,Sin errores,2018,1,201801
4325,1,1,2018-01-01,1139.52,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4326,1,2,2018-01-01,305.81,286.225,373.91499999999996,Sin errores,2018,1,201801
4327,1,3,2018-01-01,107.83,95.57250000000002,124.6575,Sin errores,2018,1,201801
4328,1,4,2018-01-01,1133.37,948.70125,1251.79875,Sin errores,2018,1,201801
4329,2,1,2018-01-01,1031.95,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4330,2,2,2018-01-01,347.9,286.225,373.91499999999996,Sin errores,2018,1,201801
4331,2,3,2018-01-01,110.24,95.57250000000002,124.6575,Sin errores,2018,1,201801
4332,2,4,2018-01-01,1033.07,948.70125,1251.79875,Sin errores,2018,1,201801
4333,3,1,2018-01-01,1058.13,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4334,3,2,2018-01-01,357.43,286.225,373.91499999999996,Sin errores,2018,1,201801
4335,3,3,2018-01-01,118.27,95.57250000000002,124.6575,Sin errores,2018,1,201801
4336,3,4,2018-01-01,1139.41,948.70125,1251.79875,Sin errores,2018,1,201801
4337,4,1,2018-01-01,1148.84,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4338,4,2,2018-01-01,337.8,286.225,373.91499999999996,Sin errores,2018,1,201801
4339,4,3,2018-01-01,118.34,95.57250000000002,124.6575,Sin errores,2018,1,201801
4340,4,4,2018-01-01,1139.14,948.70125,1251.79875,Sin errores,2018,1,201801
4341,5,1,2018-01-01,1145.41,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4342,5,2,2018-01-01,332.9,286.225,373.91499999999996,Sin errores,2018,1,201801
4343,5,3,2018-01-01,111.2,95.57250000000002,124.6575,Sin errores,2018,1,201801
4344,5,4,2018-01-01,1031.19,948.70125,1251.79875,Sin errores,2018,1,201801
4345,6,1,2018-01-01,1019.88,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4346,6,2,2018-01-01,301.74,286.225,373.91499999999996,Sin errores,2018,1,201801
4347,6,3,2018-01-01,116.94,95.57250000000002,124.6575,Sin errores,2018,1,201801
4348,6,4,2018-01-01,1029.53,948.70125,1251.79875,Sin errores,2018,1,201801
4349,7,1,2018-01-01,1039.51,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4350,7,2,2018-01-01,332.68,286.225,373.91499999999996,Sin errores,2018,1,201801
4351,7,3,2018-01-01,102.61,95.57250000000002,124.6575,Sin errores,2018,1,201801
4352,7,4,2018-01-01,1003.75,948.70125,1251.79875,Sin errores,2018,1,201801
4353,8,1,2018-01-01,1140.44,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4354,8,2,2018-01-01,327.28,286.225,373.91499999999996,Sin errores,2018,1,201801
4355,8,3,2018-01-01,103.33,95.57250000000002,124.6575,Sin errores,2018,1,201801
4356,8,4,2018-01-01,1093.9,948.70125,1251.79875,Sin errores,2018,1,201801
4357,9,1,2018-01-01,1169.48,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4358,9,2,2018-01-01,349.72,286.225,373.91499999999996,Sin errores,2018,1,201801
4359,9,3,2018-01-01,112.01,95.57250000000002,124.6575,Sin errores,2018,1,201801
4360,9,4,2018-01-01,1103.59,948.70125,1251.79875,Sin errores,2018,1,201801
4361,10,1,2018-01-01,1157.49,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4362,10,2,2018-01-01,323.01,286.225,373.91499999999996,Sin errores,2018,1,201801
4363,10,3,2018-01-01,111.1,95.57250000000002,124.6575,Sin errores,2018,1,201801
4364,10,4,2018-01-01,1124.9,948.70125,1251.79875,Sin errores,2018,1,201801
4365,13,1,2018-01-01,1091.51,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4366,13,2,2018-01-01,324.86,286.225,373.91499999999996,Sin errores,2018,1,201801
4367,13,3,2018-01-01,113.97,95.57250000000002,124.6575,Sin errores,2018,1,201801
4368,13,4,2018-01-01,1050.16,948.70125,1251.79875,Sin errores,2018,1,201801
4369,15,1,2018-01-01,1031.54,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4370,15,2,2018-01-01,302.17,286.225,373.91499999999996,Sin errores,2018,1,201801
4371,15,3,2018-01-01,114.16,95.57250000000002,124.6575,Sin errores,2018,1,201801
4372,15,4,2018-01-01,1086.3,948.70125,1251.79875,Sin errores,2018,1,201801
4373,20,1,2018-01-01,1006.66,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4374,20,2,2018-01-01,352.33,286.225,373.91499999999996,Sin errores,2018,1,201801
4375,20,3,2018-01-01,105.21,95.57250000000002,124.6575,Sin errores,2018,1,201801
4376,20,4,2018-01-01,1137.34,948.70125,1251.79875,Sin errores,2018,1,201801
4377,17,1,2018-01-01,1130.33,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4378,17,2,2018-01-01,311.89,286.225,373.91499999999996,Sin errores,2018,1,201801
4379,17,3,2018-01-01,100.72,95.57250000000002,124.6575,Sin errores,2018,1,201801
4380,17,4,2018-01-01,1117.04,948.70125,1251.79875,Sin errores,2018,1,201801
4381,21,1,2018-01-01,1163.64,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4382,21,2,2018-01-01,320.12,286.225,373.91499999999996,Sin errores,2018,1,201801
4383,21,3,2018-01-01,104.44,95.57250000000002,124.6575,Sin errores,2018,1,201801
4384,21,4,2018-01-01,1020.84,948.70125,1251.79875,Sin errores,2018,1,201801
4385,22,1,2018-01-01,1170.97,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4386,22,2,2018-01-01,357.7,286.225,373.91499999999996,Sin errores,2018,1,201801
4387,22,3,2018-01-01,104.88,95.57250000000002,124.6575,Sin errores,2018,1,201801
4388,22,4,2018-01-01,1067.0,948.70125,1251.79875,Sin errores,2018,1,201801
4389,12,1,2018-01-01,1188.56,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4390,12,2,2018-01-01,342.55,286.225,373.91499999999996,Sin errores,2018,1,201801
4391,12,3,2018-01-01,114.35,95.57250000000002,124.6575,Sin errores,2018,1,201801
4392,12,4,2018-01-01,1091.86,948.70125,1251.79875,Sin errores,2018,1,201801
4393,14,1,2018-01-01,1028.87,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4394,14,2,2018-01-01,320.64,286.225,373.91499999999996,Sin errores,2018,1,201801
4395,14,3,2018-01-01,105.73,95.57250000000002,124.6575,Sin errores,2018,1,201801
4396,14,4,2018-01-01,1080.27,948.70125,1251.79875,Sin errores,2018,1,201801
4397,19,1,2018-01-01,1029.38,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4398,19,2,2018-01-01,331.82,286.225,373.91499999999996,Sin errores,2018,1,201801
4399,19,3,2018-01-01,104.22,95.57250000000002,124.6575,Sin errores,2018,1,201801
4400,19,4,2018-01-01,1092.88,948.70125,1251.79875,Sin errores,2018,1,201801
4401,16,1,2018-01-01,1137.73,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4402,16,2,2018-01-01,303.01,286.225,373.91499999999996,Sin errores,2018,1,201801
4403,16,3,2018-01-01,103.69,95.57250000000002,124.6575,Sin errores,2018,1,201801
4404,16,4,2018-01-01,1154.48,948.70125,1251.79875,Sin errores,2018,1,201801
4405,11,1,2018-01-01,1061.69,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4406,11,2,2018-01-01,313.5,286.225,373.91499999999996,Sin errores,2018,1,201801
4407,11,3,2018-01-01,103.99,95.57250000000002,124.6575,Sin errores,2018,1,201801
4408,11,4,2018-01-01,1064.57,948.70125,1251.79875,Sin errores,2018,1,201801
4409,25,1,2018-01-01,1003.13,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4410,25,2,2018-01-01,306.58,286.225,373.91499999999996,Sin errores,2018,1,201801
4411,25,3,2018-01-01,110.03,95.57250000000002,124.6575,Sin errores,2018,1,201801
4412,25,4,2018-01-01,1035.83,948.70125,1251.79875,Sin errores,2018,1,201801
4413,26,1,2018-01-01,1078.14,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4414,26,2,2018-01-01,324.97,286.225,373.91499999999996,Sin errores,2018,1,201801
4415,26,3,2018-01-01,118.17,95.57250000000002,124.6575,Sin errores,2018,1,201801
4416,26,4,2018-01-01,1058.85,948.70125,1251.79875,Sin errores,2018,1,201801
4417,27,1,2018-01-01,1149.13,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4418,27,2,2018-01-01,350.73,286.225,373.91499999999996,Sin errores,2018,1,201801
4419,27,3,2018-01-01,119.82,95.57250000000002,124.6575,Sin errores,2018,1,201801
4420,27,4,2018-01-01,1083.5,948.70125,1251.79875,Sin errores,2018,1,201801
4421,29,1,2018-01-01,1023.02,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4422,29,2,2018-01-01,319.37,286.225,373.91499999999996,Sin errores,2018,1,201801
4423,29,3,2018-01-01,105.38,95.57250000000002,124.6575,Sin errores,2018,1,201801
4424,29,4,2018-01-01,1075.27,948.70125,1251.79875,Sin errores,2018,1,201801
4425,30,1,2018-01-01,1014.98,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4426,30,2,2018-01-01,314.72,286.225,373.91499999999996,Sin errores,2018,1,201801
4427,30,3,2018-01-01,100.04,95.57250000000002,124.6575,Sin errores,2018,1,201801
4428,30,4,2018-01-01,1054.68,948.70125,1251.79875,Sin errores,2018,1,201801
4429,31,1,2018-01-01,1072.28,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4430,31,2,2018-01-01,359.21,286.225,373.91499999999996,Sin errores,2018,1,201801
4431,31,3,2018-01-01,117.0,95.57250000000002,124.6575,Sin errores,2018,1,201801
4432,31,4,2018-01-01,1058.1,948.70125,1251.79875,Sin errores,2018,1,201801
4433,23,1,2018-01-01,1180.34,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4434,23,2,2018-01-01,338.22,286.225,373.91499999999996,Sin errores,2018,1,201801
4435,23,3,2018-01-01,109.6,95.57250000000002,124.6575,Sin errores,2018,1,201801
4436,23,4,2018-01-01,1097.83,948.70125,1251.79875,Sin errores,2018,1,201801
4437,24,1,2018-01-01,1001.12,954.1362499999998,1247.7837500000003,Sin errores,2018,1,201801
4438,24,2,2018-01-01,333.64,286.225,373.91499999999996,Sin errores,2018,1,201801
4439,24,3,2018-01-01,115.73,95.57250000000002,124.6575,Sin errores,2018,1,201801
4440,24,4,2018-01-01,1050.05,948.70125,1251.79875,Sin errores,2018,1,201801
4441,18,1,2018-02-01,1178.39,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4442,18,2,2018-02-01,342.54,286.225,373.91499999999996,Sin errores,2018,2,201802
4443,18,3,2018-02-01,117.39,95.57250000000002,124.6575,Sin errores,2018,2,201802
4444,18,4,2018-02-01,1043.86,948.70125,1251.79875,Sin errores,2018,2,201802
4445,1,1,2018-02-01,1097.73,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4446,1,2,2018-02-01,347.12,286.225,373.91499999999996,Sin errores,2018,2,201802
4447,1,3,2018-02-01,109.21,95.57250000000002,124.6575,Sin errores,2018,2,201802
4448,1,4,2018-02-01,1189.26,948.70125,1251.79875,Sin errores,2018,2,201802
4449,2,1,2018-02-01,1070.04,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4450,2,2,2018-02-01,354.73,286.225,373.91499999999996,Sin errores,2018,2,201802
4451,2,3,2018-02-01,110.2,95.57250000000002,124.6575,Sin errores,2018,2,201802
4452,2,4,2018-02-01,1162.73,948.70125,1251.79875,Sin errores,2018,2,201802
4453,3,1,2018-02-01,1107.66,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4454,3,2,2018-02-01,315.02,286.225,373.91499999999996,Sin errores,2018,2,201802
4455,3,3,2018-02-01,112.74,95.57250000000002,124.6575,Sin errores,2018,2,201802
4456,3,4,2018-02-01,1086.99,948.70125,1251.79875,Sin errores,2018,2,201802
4457,4,1,2018-02-01,1052.63,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4458,4,2,2018-02-01,300.64,286.225,373.91499999999996,Sin errores,2018,2,201802
4459,4,3,2018-02-01,105.29,95.57250000000002,124.6575,Sin errores,2018,2,201802
4460,4,4,2018-02-01,1057.86,948.70125,1251.79875,Sin errores,2018,2,201802
4461,5,1,2018-02-01,1130.71,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4462,5,2,2018-02-01,324.0,286.225,373.91499999999996,Sin errores,2018,2,201802
4463,5,3,2018-02-01,100.78,95.57250000000002,124.6575,Sin errores,2018,2,201802
4464,5,4,2018-02-01,1198.97,948.70125,1251.79875,Sin errores,2018,2,201802
4465,6,1,2018-02-01,1171.48,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4466,6,2,2018-02-01,318.15,286.225,373.91499999999996,Sin errores,2018,2,201802
4467,6,3,2018-02-01,118.8,95.57250000000002,124.6575,Sin errores,2018,2,201802
4468,6,4,2018-02-01,1158.54,948.70125,1251.79875,Sin errores,2018,2,201802
4469,7,1,2018-02-01,1028.68,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4470,7,2,2018-02-01,320.34,286.225,373.91499999999996,Sin errores,2018,2,201802
4471,7,3,2018-02-01,105.29,95.57250000000002,124.6575,Sin errores,2018,2,201802
4472,7,4,2018-02-01,1061.34,948.70125,1251.79875,Sin errores,2018,2,201802
4473,8,1,2018-02-01,1147.88,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4474,8,2,2018-02-01,346.61,286.225,373.91499999999996,Sin errores,2018,2,201802
4475,8,3,2018-02-01,113.32,95.57250000000002,124.6575,Sin errores,2018,2,201802
4476,8,4,2018-02-01,1199.75,948.70125,1251.79875,Sin errores,2018,2,201802
4477,9,1,2018-02-01,1199.27,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4478,9,2,2018-02-01,359.12,286.225,373.91499999999996,Sin errores,2018,2,201802
4479,9,3,2018-02-01,118.76,95.57250000000002,124.6575,Sin errores,2018,2,201802
4480,9,4,2018-02-01,1146.76,948.70125,1251.79875,Sin errores,2018,2,201802
4481,10,1,2018-02-01,1170.98,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4482,10,2,2018-02-01,304.39,286.225,373.91499999999996,Sin errores,2018,2,201802
4483,10,3,2018-02-01,116.02,95.57250000000002,124.6575,Sin errores,2018,2,201802
4484,10,4,2018-02-01,1156.93,948.70125,1251.79875,Sin errores,2018,2,201802
4485,13,1,2018-02-01,1104.2,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4486,13,2,2018-02-01,315.06,286.225,373.91499999999996,Sin errores,2018,2,201802
4487,13,3,2018-02-01,113.84,95.57250000000002,124.6575,Sin errores,2018,2,201802
4488,13,4,2018-02-01,1141.53,948.70125,1251.79875,Sin errores,2018,2,201802
4489,15,1,2018-02-01,1092.36,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4490,15,2,2018-02-01,311.17,286.225,373.91499999999996,Sin errores,2018,2,201802
4491,15,3,2018-02-01,110.9,95.57250000000002,124.6575,Sin errores,2018,2,201802
4492,15,4,2018-02-01,1033.53,948.70125,1251.79875,Sin errores,2018,2,201802
4493,20,1,2018-02-01,1040.54,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4494,20,2,2018-02-01,330.63,286.225,373.91499999999996,Sin errores,2018,2,201802
4495,20,3,2018-02-01,118.88,95.57250000000002,124.6575,Sin errores,2018,2,201802
4496,20,4,2018-02-01,1037.93,948.70125,1251.79875,Sin errores,2018,2,201802
4497,17,1,2018-02-01,1023.14,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4498,17,2,2018-02-01,300.57,286.225,373.91499999999996,Sin errores,2018,2,201802
4499,17,3,2018-02-01,114.01,95.57250000000002,124.6575,Sin errores,2018,2,201802
4500,17,4,2018-02-01,1094.94,948.70125,1251.79875,Sin errores,2018,2,201802
4501,21,1,2018-02-01,1054.31,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4502,21,2,2018-02-01,356.02,286.225,373.91499999999996,Sin errores,2018,2,201802
4503,21,3,2018-02-01,117.07,95.57250000000002,124.6575,Sin errores,2018,2,201802
4504,21,4,2018-02-01,1093.16,948.70125,1251.79875,Sin errores,2018,2,201802
4505,22,1,2018-02-01,1153.83,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4506,22,2,2018-02-01,326.89,286.225,373.91499999999996,Sin errores,2018,2,201802
4507,22,3,2018-02-01,118.67,95.57250000000002,124.6575,Sin errores,2018,2,201802
4508,22,4,2018-02-01,1064.76,948.70125,1251.79875,Sin errores,2018,2,201802
4509,12,1,2018-02-01,1163.6,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4510,12,2,2018-02-01,307.11,286.225,373.91499999999996,Sin errores,2018,2,201802
4511,12,3,2018-02-01,102.78,95.57250000000002,124.6575,Sin errores,2018,2,201802
4512,12,4,2018-02-01,1067.63,948.70125,1251.79875,Sin errores,2018,2,201802
4513,14,1,2018-02-01,1054.9,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4514,14,2,2018-02-01,321.48,286.225,373.91499999999996,Sin errores,2018,2,201802
4515,14,3,2018-02-01,119.33,95.57250000000002,124.6575,Sin errores,2018,2,201802
4516,14,4,2018-02-01,1151.67,948.70125,1251.79875,Sin errores,2018,2,201802
4517,19,1,2018-02-01,1178.45,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4518,19,2,2018-02-01,311.18,286.225,373.91499999999996,Sin errores,2018,2,201802
4519,19,3,2018-02-01,105.1,95.57250000000002,124.6575,Sin errores,2018,2,201802
4520,19,4,2018-02-01,1142.98,948.70125,1251.79875,Sin errores,2018,2,201802
4521,16,1,2018-02-01,1162.05,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4522,16,2,2018-02-01,354.39,286.225,373.91499999999996,Sin errores,2018,2,201802
4523,16,3,2018-02-01,102.04,95.57250000000002,124.6575,Sin errores,2018,2,201802
4524,16,4,2018-02-01,1157.96,948.70125,1251.79875,Sin errores,2018,2,201802
4525,11,1,2018-02-01,1128.66,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4526,11,2,2018-02-01,350.83,286.225,373.91499999999996,Sin errores,2018,2,201802
4527,11,3,2018-02-01,106.11,95.57250000000002,124.6575,Sin errores,2018,2,201802
4528,11,4,2018-02-01,1197.37,948.70125,1251.79875,Sin errores,2018,2,201802
4529,25,1,2018-02-01,1003.49,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4530,25,2,2018-02-01,307.59,286.225,373.91499999999996,Sin errores,2018,2,201802
4531,25,3,2018-02-01,111.61,95.57250000000002,124.6575,Sin errores,2018,2,201802
4532,25,4,2018-02-01,1104.65,948.70125,1251.79875,Sin errores,2018,2,201802
4533,26,1,2018-02-01,1174.88,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4534,26,2,2018-02-01,348.14,286.225,373.91499999999996,Sin errores,2018,2,201802
4535,26,3,2018-02-01,107.77,95.57250000000002,124.6575,Sin errores,2018,2,201802
4536,26,4,2018-02-01,1107.03,948.70125,1251.79875,Sin errores,2018,2,201802
4537,27,1,2018-02-01,1102.09,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4538,27,2,2018-02-01,356.81,286.225,373.91499999999996,Sin errores,2018,2,201802
4539,27,3,2018-02-01,104.05,95.57250000000002,124.6575,Sin errores,2018,2,201802
4540,27,4,2018-02-01,1034.49,948.70125,1251.79875,Sin errores,2018,2,201802
4541,29,1,2018-02-01,1050.91,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4542,29,2,2018-02-01,345.32,286.225,373.91499999999996,Sin errores,2018,2,201802
4543,29,3,2018-02-01,100.27,95.57250000000002,124.6575,Sin errores,2018,2,201802
4544,29,4,2018-02-01,1160.16,948.70125,1251.79875,Sin errores,2018,2,201802
4545,30,1,2018-02-01,1192.76,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4546,30,2,2018-02-01,325.0,286.225,373.91499999999996,Sin errores,2018,2,201802
4547,30,3,2018-02-01,103.83,95.57250000000002,124.6575,Sin errores,2018,2,201802
4548,30,4,2018-02-01,1141.64,948.70125,1251.79875,Sin errores,2018,2,201802
4549,31,1,2018-02-01,1193.26,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4550,31,2,2018-02-01,342.4,286.225,373.91499999999996,Sin errores,2018,2,201802
4551,31,3,2018-02-01,112.7,95.57250000000002,124.6575,Sin errores,2018,2,201802
4552,31,4,2018-02-01,1010.79,948.70125,1251.79875,Sin errores,2018,2,201802
4553,23,1,2018-02-01,1073.04,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
4554,23,2,2018-02-01,339.85,286.225,373.91499999999996,Sin errores,2018,2,201802
4555,23,3,2018-02-01,104.51,95.57250000000002,124.6575,Sin errores,2018,2,201802
4556,23,4,2018-02-01,1026.98,948.70125,1251.79875,Sin errores,2018,2,201802
4557,24,1,2018-02-01,1199.59,954.1362499999998,1247.7837500000003,Sin errores,2018,2,201802
