IdCliente,IdProducto,Ponderacion
1384,42837,5
1384,42872,4
1384,42930,4
1384,42931,4
1384,42983,4
1384,43014,3
1384,43023,5
1385,42831,3
1385,42859,3
1385,42860,1
1385,42892,2
1385,42900,4
1385,42918,2
1385,42921,4
1385,42925,1
1385,42943,4
1385,42954,5
1385,42959,3
1386,42829,4
1386,42887,4
1386,42888,5
1386,42897,4
1386,42942,4
1386,43022,3
1386,43028,2
1386,43035,2
1387,42800,4
1387,42801,4
1387,42850,2
1387,42888,3
1387,42893,3
1387,42894,5
1387,42898,4
1387,42941,3
1387,42992,4
1387,43032,1
1388,42785,5
1388,42789,5
1388,42897,2
1388,42900,4
1388,42905,3
1388,42929,5
1388,42942,4
1389,42797,4
1389,42815,5
1389,42858,4
1389,43037,5
1390,42796,4
1390,42816,3
1390,42846,3
1390,42885,5
1390,42892,4
1390,42900,5
1391,42798,5
1391,42845,4
1391,42865,5
1391,42903,3
1391,42937,5
1391,42961,3
1391,42964,1
1391,42988,4
1391,42994,5
1391,42996,4
1391,43039,4
1392,42758,4
1392,42764,1
1392,42863,4
1392,42940,2
1392,42982,4
1392,42994,2
1393,42872,5
1393,42933,5
1393,42940,4
1393,42963,5
1393,42976,5
1393,42978,4
1393,42982,4
1393,43039,4
1394,42763,1
1394,42852,4
1394,42869,4
1394,42880,5
1394,42897,4
1394,42951,5
1394,42978,5
1394,43043,5
1395,42782,5
1395,42849,5
1395,42884,5
1396,42896,5
1396,42898,4
1396,43034,2
1397,42819,5
1397,42824,4
1397,42883,3
1397,42932,4
1397,42976,3
1397,42987,5
1397,42992,5
1398,42778,5
1398,42898,4
1398,43004,2
1398,43010,4
1398,43024,5
1398,43027,2
1398,43029,1
1399,42915,5
1399,42922,5
1400,42768,2
1400,42781,1
1400,42785,1
1400,42870,4
1400,42873,5
1400,42879,3
1400,42902,5
1400,42939,5
1400,42970,4
1400,42993,3
1401,42771,4
1401,42774,5
1401,42887,5
1401,42977,5
1401,42996,4
1402,42758,3
1402,42792,4
1402,42825,4
1402,42935,4
1402,42972,5
1402,42975,3
1402,43015,5
1403,42758,4
1403,42785,5
1403,42818,4
1403,42867,2
1403,42921,5
1403,42942,4
1403,42945,2
1403,42973,4
1403,42986,5
1403,43007,4
1403,43011,5
1404,42763,5
1404,42966,3
1404,42969,5
1404,43002,2
1405,42764,3
1405,42820,5
1405,42940,3
1405,42975,4
1405,42985,5
1405,43008,5
1406,42755,3
1406,42904,4
1406,42949,5
1406,42976,3
1406,42997,5
1406,43000,1
1406,43018,3
1407,42845,4
1407,42877,5
1407,42934,3
1407,43016,4
1408,42835,4
1408,42865,5
1408,42917,2
1408,42962,1
1408,43034,5
1409,42820,5
1409,42831,4
1410,42811,4
1410,42828,5
1410,42918,5
1410,42980,3
1410,42996,4
1410,42997,5
1410,43001,4
1410,43003,2
1411,42874,2
1412,42737,4
1412,42879,4
1412,42899,4
1412,42931,2
1412,43023,4
1413,42759,3
1413,42781,5
1413,42817,5
1413,42838,5
1413,42942,5
1413,43024,5
1414,42947,3
1414,42988,4
1414,43005,5
1415,42771,3
1415,42827,5
1415,42864,3
1415,42898,4
1415,43001,3
1415,43006,1
1416,42786,4
1416,42902,5
1416,42927,4
1416,42945,4
1416,43036,4
1417,42737,4
1417,42778,5
1417,42820,3
1418,42765,3
1418,42816,4
1418,42873,4
1418,42878,5
1418,42882,3
1418,43028,4
1419,42759,5
1419,42769,5
1419,42905,2
1419,42995,2
1419,43023,2
1419,43028,1
1420,42760,5
1420,42761,4
1420,42811,3
1420,42817,4
1420,42854,4
1420,42929,4
1420,42965,4
1420,42972,4
1420,43005,4
1421,42781,5
1421,42869,5
1421,42985,2
1421,42999,2
1421,43004,3
1421,43015,3
1422,42757,4
1422,42762,4
1422,42769,5
1422,42794,5
1422,42813,5
1422,42872,4
1422,42958,5
1422,43023,5
1422,43033,5
1423,42799,4
1423,42873,5
1423,42930,5
1423,43013,5
1423,43017,5
1423,43027,5
1424,42758,1
1424,42783,4
1424,42789,4
1424,42815,4
1424,42821,4
1424,42846,4
1424,42865,3
1424,42968,3
1424,42978,5
1425,42816,4
1425,42818,3
1425,42819,3
1425,42824,5
1425,42825,4
1425,42863,2
1425,42866,4
1425,42870,4
1425,42988,4
1425,42999,5
1426,42763,4
1426,42813,5
1426,42849,5
1426,42878,5
1426,42934,4
1426,42954,4
1426,42975,4
1426,43016,2
1426,43025,5
1427,42820,4
1427,42821,4
1427,42840,5
1427,42866,4
1427,42878,4
1427,42884,5
1427,42952,5
1427,42966,2
1427,42970,4
1427,42973,5
1427,42976,4
1427,42994,4
1428,42771,5
1428,42823,3
1428,42857,4
1428,42873,5
1428,42890,4
1428,42955,2
1428,43018,5
1429,42867,4
1429,42886,4
1429,42910,4
1429,42927,5
1429,43006,3
1430,42773,5
1430,42821,5
1430,42857,2
1430,42872,5
1430,42902,4
1430,42919,4
1430,42954,3
1431,42831,3
1431,42846,4
1431,42865,3
1431,42875,5
1431,42907,4
1431,42908,5
1431,42920,4
1431,43011,3
1432,42779,4
1432,42784,5
1432,42829,2
1432,42907,2
1432,42911,5
1432,42918,4
1432,42919,4
1432,42944,3
1432,42945,5
1432,42990,3
1432,43013,5
1433,42815,5
1433,42824,3
1433,42845,5
1433,42875,4
1433,42906,3
1433,42912,4
1433,42915,4
1433,42940,5
1433,43031,2
1434,42901,5
1434,42903,1
1434,42921,4
1434,42952,2
1434,43006,5
1434,43034,5
1434,43036,5
1435,42780,4
1435,42816,3
1435,42905,1
1435,42911,4
1435,42933,5
1435,42943,5
1435,42951,4
1435,42999,2
1436,42945,5
1437,42756,4
1437,42778,4
1437,42782,5
1437,42858,5
1437,42867,4
1437,42881,5
1437,42963,4
1437,43011,3
1438,42773,4
1438,42924,4
1438,42957,3
1438,42959,5
1438,42960,3
1438,42988,3
1438,43012,4
1439,42800,5
1439,42821,4
1439,42839,1
1439,42853,5
1439,42867,4
1439,42933,2
1439,42966,4
1439,42970,3
1439,42997,2
1439,43029,4
1439,43031,5
1440,42775,5
1440,42785,5
1440,42947,3
1440,42961,2
1440,42968,3
1440,43005,3
1440,43027,2
1441,42996,5
1442,42842,4
1442,42845,4
1442,42852,4
1442,42977,5
1442,42987,5
1442,43016,4
1442,43026,4
1443,42788,4
1443,42882,5
1443,42886,5
1443,42967,5
1443,42972,5
1443,43036,5
1444,42767,4
1444,42810,5
1444,42824,4
1444,42829,3
1444,42876,2
1444,42955,4
1444,42959,4
1444,42988,1
1444,43022,3
1445,42801,4
1445,42854,3
1445,42864,5
1445,42872,4
1445,42882,5
1445,42919,5
1445,43030,4
1446,42835,3
1446,42836,5
1446,42886,4
1446,42928,4
1446,42930,5
1447,42759,4
1447,42835,5
1447,42899,5
1447,43026,5
1448,42880,2
1448,42936,1
1448,42948,5
1448,43042,4
1449,42788,5
1449,42863,3
1449,42933,5
1449,42944,4
1449,43003,4
1450,42780,2
1450,42796,3
1450,42797,5
1450,42855,5
1450,42915,5
1450,42954,4
1450,42972,1
1450,42973,5
1450,42983,3
1450,43036,5
1451,42778,4
1451,42782,4
1451,42858,2
1451,42889,1
1451,42921,4
1451,43001,4
1452,42817,5
1452,42918,5
1452,42922,5
1452,42971,4
1452,42990,5
1452,43040,2
1453,42917,2
1453,43021,3
1454,42774,4
1454,42796,4
1454,42898,3
1454,42913,4
1455,42775,3
1455,43000,4
1456,42796,5
1456,42801,5
1456,42821,2
1456,42831,5
1456,42834,5
1456,42865,4
1456,42883,2
1456,42960,5
1456,42964,5
1457,42875,4
1457,42986,5
1457,43035,4
1458,42846,5
1458,42852,5
1458,42878,4
1458,42880,3
1458,42906,4
1458,42990,4
1458,42993,5
1458,42997,5
1459,42765,5
1459,42772,3
1459,42838,3
1459,42860,5
1459,42963,5
1459,43000,3
1460,42827,2
1460,42845,5
1460,42873,4
1460,42884,1
1460,42900,5
1460,42970,4
1460,42984,5
1460,42998,5
1461,42885,5
1461,42890,3
1461,42951,3
1461,43039,5
1462,42782,3
1462,42800,5
1462,42894,3
1462,42926,4
1462,42987,3
1462,43011,5
1462,43031,1
1462,43043,5
1463,42766,3
1463,42792,2
1463,42794,4
1463,42918,4
1463,42952,4
1463,42969,4
1463,42988,3
1463,42993,5
1463,43005,4
1463,43016,4
1464,42810,4
1464,42819,5
1464,42937,5
1464,42941,5
1464,42942,5
1464,42958,4
1464,42994,4
1465,42818,4
1465,42930,5
1465,42975,5
1465,42976,3
1465,42982,3
1465,42998,2
1466,42773,4
1466,42891,4
1466,42925,4
1466,42940,4
1466,43009,3
1467,42789,3
1467,42843,5
1467,42856,1
1467,42952,4
1467,43022,4
1469,42759,5
1469,42791,5
1469,42830,4
1469,42858,5
1469,42937,4
1469,42942,5
1469,42966,5
1469,42987,5
1469,43026,4
1470,42762,4
1470,42768,2
1470,42799,3
1470,42948,3
1470,42951,5
1470,42995,5
1472,42778,1
1472,42816,4
1472,42832,4
1473,42763,5
1473,42773,3
1473,42775,5
1473,42784,5
1473,42787,4
1473,42863,4
1473,42982,5
1473,43028,5
1474,42764,4
1474,42769,5
1474,42810,5
1474,42816,5
1474,42902,4
1474,42914,4
1474,43012,2
1475,42755,1
1475,42764,1
1475,42778,5
1475,42789,4
1475,42824,3
1475,42837,4
1475,42872,5
1475,42939,5
1476,42777,4
1476,42791,5
1476,42820,2
1476,42829,3
1476,42862,2
1476,42879,3
1476,42882,5
1476,42965,4
1476,43031,4
1476,43041,5
1476,43043,5
1477,42783,3
1477,42820,4
1477,42832,5
1477,42888,3
1477,42975,4
1477,43004,3
1477,43036,4
1478,42800,5
1478,42810,1
1478,42821,4
1478,42838,4
1478,42857,5
1478,42882,5
1478,42891,4
1479,42784,5
1479,42826,3
1479,42855,2
1479,42878,2
1479,42884,5
1479,43022,5
1480,42760,4
1480,42831,4
1480,42865,4
1480,42884,4
1480,42890,3
1480,42948,4
1480,42955,5
1480,42992,4
1480,42993,4
1482,42789,5
1482,42837,5
1482,42920,5
1482,42926,4
1482,42930,5
1482,42934,5
1482,42968,4
1482,43042,5
1483,42828,4
1483,42840,1
1483,42844,3
1483,42860,5
1483,42898,5
1483,42902,3
1483,42964,5
1483,42971,2
1486,42817,4
1486,42858,5
1486,42878,5
1486,42886,5
1486,42892,2
1486,42931,4
1486,42934,5
1486,42941,5
1486,43024,5
1487,42769,3
1487,42933,2
1487,42935,5
1487,42941,5
1487,42947,5
1487,42975,4
1487,43009,3
1487,43021,4
1487,43022,4
1487,43034,5
1488,42856,3
1488,42879,4
1488,42900,2
1488,42933,1
1488,42936,4
1488,42938,2
1488,42957,5
1488,42962,5
1488,43008,4
1488,43016,4
1489,42831,4
1489,42889,4
1489,42896,4
1489,42944,3
1489,42970,5
1489,42977,2
1489,43010,2
1489,43016,3
1490,42799,4
1490,42829,4
1490,42867,3
1490,42902,5
1490,42910,5
1490,42916,4
1490,42952,4
1490,42970,4
1490,42977,5
1490,42988,5
1490,43005,5
1491,42760,4
1491,42798,4
1491,42801,5
1491,42895,5
1491,42912,4
1491,42964,3
1492,42758,5
1492,42835,5
1492,42911,5
1492,42955,5
1493,42905,5
1493,43018,4
1493,43022,4
1494,42764,4
1494,42810,4
1494,42813,5
1494,42860,1
1494,42861,3
1494,42885,3
1494,42997,5
1494,43001,4
1495,42842,5
1495,42860,5
1495,42917,5
1495,42990,2
1495,43000,5
1495,43040,3
1496,42758,5
1496,42766,2
1496,42823,5
1496,42843,5
1496,42860,4
1496,43020,2
1496,43031,3
1497,42764,1
1497,42817,5
1497,42819,2
1497,42825,4
1497,42831,3
1497,43015,5
1497,43020,5
1498,42812,5
1498,42819,3
1498,42850,5
1498,42924,4
1498,42952,5
1499,42883,4
1499,42916,4
1499,42985,2
1499,43018,2
1499,43023,4
1500,42793,4
1500,42795,5
1500,42842,4
1500,42887,4
1500,42974,5
1500,43018,5
1501,42877,4
1501,42904,5
1501,42913,1
1501,42971,4
1503,42759,4
1503,42792,5
1503,42937,4
1503,42945,4
1503,42976,4
1503,42990,4
1503,42991,4
1504,42963,5
1504,42991,4
1504,43036,5
1505,42818,4
1505,42842,3
1505,42880,4
1505,42934,1
1505,42970,3
1505,42971,5
1505,42981,3
1505,42991,3
1505,43016,4
1505,43021,5
1505,43025,4
1505,43039,2
1505,43043,5
1506,42781,3
1506,42824,1
1506,42948,3
1506,42987,5
1506,43010,4
1507,42827,3
1507,42869,1
1507,42928,3
1507,42930,5
1509,42785,4
1509,42814,4
1509,42869,1
1509,42874,5
1509,42878,4
1509,42938,5
1509,43028,5
1510,42857,2
1510,42897,2
1510,43024,5
1511,42819,3
1511,42833,4
1511,42867,2
1512,43004,3
1512,43008,3
1513,42777,5
1513,42857,5
1513,42881,5
1513,42965,5
1513,42980,3
1513,43032,5
1514,42822,3
1514,42838,4
1514,42922,5
1514,42960,3
1514,42976,4
1514,43021,2
1515,42772,5
1515,42821,3
1515,42902,5
1515,42982,3
1515,42985,5
1515,43008,5
1515,43029,4
1516,42757,4
1516,42780,2
1516,42859,3
1516,42938,5
1517,42756,4
1517,42766,4
1517,42818,4
1517,42831,5
1517,42897,4
1517,42930,5
1518,42784,1
1518,42814,5
1518,42901,5
1518,42927,4
1518,42963,4
1518,42998,5
1518,43000,4
1519,42892,4
1519,42941,5
1519,42961,5
1519,42977,3
1519,43009,2
1520,42789,5
1520,42856,2
1520,43016,5
1521,42795,3
1521,42801,5
1521,42863,3
1521,42884,4
1521,42945,5
1521,42946,1
1521,42953,4
1521,42983,5
1521,42999,1
1521,43018,5
1522,42790,4
1522,42961,5
1522,43014,3
1522,43031,2
1523,42756,4
1523,42765,3
1523,42778,4
1523,42811,4
1523,42897,3
1523,42980,4
1523,42984,5
1523,42998,2
1524,42787,5
1524,42826,5
1524,42889,5
1524,42890,2
1524,42962,5
1525,42755,3
1525,42800,3
1525,42810,4
1525,42867,4
1525,42882,5
1525,42989,3
1526,42780,5
1526,42783,3
1526,42788,4
1526,42817,4
1526,42865,4
1526,42911,3
1526,42916,4
1526,42946,4
1526,42954,2
1526,42988,5
1526,43015,5
1527,42757,5
1527,42770,4
1527,42775,4
1527,42792,5
1527,42801,4
1527,42839,4
1527,42843,5
1527,42970,3
1527,42994,4
1528,42796,1
1528,42820,3
1528,42827,5
1528,42828,4
1528,42846,4
1528,42861,5
1528,42945,5
1528,42965,3
1528,42991,2
1528,43015,2
1528,43017,5
1529,42818,4
1529,42892,4
1529,42897,5
1529,42919,3
1529,42975,4
1529,43005,5
1530,42758,5
1530,42784,3
1530,42826,5
1530,42831,5
1530,42853,4
1530,42857,1
1530,42860,3
1530,42874,4
1530,43025,3
1531,42771,3
1531,42843,1
1531,42863,4
1531,42864,4
1531,42873,5
1531,42881,2
1531,42897,5
1531,42972,5
1531,42988,5
1531,43023,5
1532,42833,4
1532,42847,4
1532,42852,4
1532,42900,5
1532,42904,4
1532,42905,4
1532,42960,5
1533,42777,4
1533,42785,5
1533,42844,5
1533,42870,4
1533,42903,4
1533,42946,5
1534,42819,4
1534,42873,5
1534,42875,5
1534,42876,4
1534,42917,4
1534,42965,5
1534,42989,3
1535,42837,1
1535,42877,2
1535,42896,1
1535,42909,5
1535,43017,5
1535,43042,5
1535,43043,4
1537,42821,4
1537,42903,4
1537,42904,4
1537,42913,4
1537,42925,4
1537,42932,5
1537,42945,4
1537,43016,4
1537,43033,4
1539,42737,4
1539,42832,5
1539,42888,4
1539,42907,4
1539,42962,3
1539,43023,2
1540,42757,5
1540,42758,5
1540,42792,3
1540,42894,4
1540,42906,4
1540,42925,4
1540,42934,2
1540,42946,4
1540,42975,4
1541,42926,1
1541,42927,1
1541,42974,5
1542,42757,4
1542,42779,5
1542,42885,5
1542,42924,5
1542,42926,5
1542,42970,5
1542,43042,4
1543,42756,5
1543,42768,5
1543,42814,5
1543,42854,5
1543,42902,5
1543,42944,4
1543,42971,4
1543,43004,3
1543,43043,4
1544,42799,5
1544,42800,4
1544,42858,3
1544,42953,4
1544,42983,3
1544,43004,3
1544,43006,3
1545,42761,5
1545,42780,5
1545,42840,4
1545,42876,5
1545,42898,4
1545,42931,4
1545,42950,4
1545,42962,4
1545,43029,4
1546,42754,4
1546,42818,3
1546,42932,4
1546,43039,5
1547,42840,5
1547,42876,5
1547,42893,4
1547,42980,4
1547,43023,5
1547,43025,5
1547,43027,5
1548,42777,5
1548,42787,4
1548,42844,5
1548,42851,3
1548,42855,4
1548,42881,4
1548,42964,5
1548,42968,2
1548,42998,5
1548,43005,5
1548,43013,5
1549,42827,4
1549,42838,5
1549,42955,5
1549,42995,5
1549,42996,5
1550,42833,5
1550,42880,5
1550,42932,1
1550,42940,5
1550,42952,5
1550,42957,5
1550,42961,4
1550,42976,5
1550,43005,5
1550,43027,5
1551,42936,4
1551,42976,4
1551,43034,5
1552,42780,3
1552,42827,5
1552,42849,5
1552,42893,3
1552,42929,4
1552,42947,4
1552,42970,3
1552,43000,3
1552,43032,5
1553,42843,4
1553,42869,4
1553,42897,5
1553,42924,2
1553,42936,5
1553,42948,5
1553,43005,5
1553,43043,5
1554,42764,4
1554,42770,5
1554,42783,5
1554,42859,4
1554,42873,2
1554,42922,5
1554,42946,5
1554,42952,3
1554,42986,3
1554,43005,2
1556,42757,2
1556,42811,3
1556,42824,5
1556,42855,3
1556,42867,5
1556,42950,5
1556,42955,5
1556,42972,2
1556,42992,5
1557,42760,3
1557,42795,1
1557,42797,4
1557,42888,5
1557,42908,4
1557,42943,4
1558,42772,4
1558,42821,2
1558,42903,4
1558,42945,5
1558,42952,2
1558,43019,4
1559,42774,5
1559,42787,5
1559,42821,5
1559,42864,5
1559,42867,3
1559,42899,4
1559,43002,4
1559,43021,4
1559,43022,5
1560,42828,3
1560,42848,3
1560,42883,5
1560,42984,5
1560,43013,4
1561,42842,4
1561,42899,5
1562,42843,5
1562,42850,3
1562,42877,3
1562,42974,4
1563,42766,3
1563,42799,5
1563,42850,4
1563,42951,5
1563,42976,5
1563,42983,5
1563,42996,4
1563,43009,4
1563,43018,4
1565,42838,5
1565,42855,5
1565,42867,4
1565,42938,5
1565,42981,4
1566,42846,2
1566,42939,2
1566,42952,4
1566,42962,2
1566,42963,5
1566,42975,5
1566,42988,2
1566,43040,5
1567,42782,4
1567,42786,4
1567,42877,4
1567,42888,4
1567,42910,1
1568,42943,4
1568,42994,4
1568,42998,1
1569,42774,5
1569,42798,3
1569,42889,3
1569,42929,2
1569,42937,5
1569,42949,4
1569,43039,5
1570,42794,4
1570,42867,3
1570,42891,4
1570,43019,5
1571,42770,4
1571,42812,4
1571,42878,2
1571,42885,5
1571,43001,3
1571,43009,1
1571,43021,4
1571,43024,5
1571,43031,5
1572,42793,3
1572,42835,4
1572,42843,4
1572,42901,5
1572,42973,5
1572,42975,5
1573,42783,5
1573,42887,4
1573,42980,4
1573,42981,3
1573,42994,3
1573,43004,3
1573,43038,2
1574,42761,3
1574,42781,4
1574,42799,4
1574,42890,3
1574,42900,4
1574,42903,4
1574,42934,1
1574,42956,3
1574,42982,3
1574,42995,5
1574,43016,5
1574,43026,4
1575,42764,3
1575,42770,3
1575,42792,4
1575,42816,5
1575,42847,4
1575,42870,4
1575,42902,3
1575,42956,4
1575,43035,4
1576,42762,4
1576,42897,4
1576,42992,4
1576,43025,3
1577,42756,5
1577,42779,5
1577,42780,5
1577,42817,4
1577,42863,2
1577,42864,5
1577,42875,4
1577,42896,4
1577,42922,4
1577,42972,3
1577,43011,1
1577,43029,3
1578,42754,4
1578,42764,2
1578,42812,4
1578,42816,5
1578,42840,5
1578,42944,5
1578,42955,5
1578,43005,5
1578,43035,1
1579,42757,5
1579,42768,5
1579,42778,5
1579,42782,4
1579,42822,5
1579,42843,5
1579,42881,4
1579,42987,5
1580,42759,5
1580,42772,3
1580,42773,1
1580,42775,3
1580,42777,4
1580,42815,5
1580,42854,5
1580,42857,4
1580,42870,5
1580,42886,4
1580,42900,5
1581,42833,5
1581,42959,3
1581,42962,5
1581,43013,3
1581,43035,5
1582,42787,5
1582,42788,4
1582,42801,4
1582,42830,4
1582,42833,5
1582,42839,4
1582,42840,5
1582,42845,4
1582,42880,5
1582,42959,5
1582,42974,3
1582,42984,5
1583,42779,4
1583,42837,4
1583,42869,5
1583,42882,5
1583,42898,4
1583,42905,5
1583,43003,5
1584,42825,4
1584,42836,4
1584,42840,5
1584,42861,5
1584,42872,4
1584,42896,3
1584,42949,5
1584,42950,5
1585,42786,5
1585,42791,4
1585,42825,4
1585,42828,5
1585,42870,5
1585,42911,3
1585,42930,5
1585,42992,1
1585,43029,4
1586,42856,2
1586,42897,5
1586,42913,4
1586,42949,1
1586,42961,3
1586,43000,4
1587,42835,4
1587,42901,5
1587,42902,5
1587,42930,1
1587,42978,5
1587,43000,3
1587,43042,2
1588,42830,5
1588,42837,5
1588,42890,5
1588,42891,5
1588,42935,5
1588,42939,3
1588,42941,4
1588,42948,3
1588,42953,3
1588,43008,5
1589,42765,4
1589,42777,4
1589,42786,5
1589,42822,2
1589,42892,5
1589,42916,2
1589,42927,5
1589,42957,4
1590,42769,5
1590,42845,5
1590,42891,4
1590,42895,3
1590,42937,5
1590,42946,4
1590,42959,4
1590,42976,4
1591,42776,5
1591,42860,4
1591,42895,4
1591,42933,1
1591,42945,3
1591,42994,4
1591,42995,2
1591,43043,5
1592,42783,4
1592,42793,4
1592,42914,4
1592,42951,4
1592,42969,5
1592,42980,2
1592,43038,4
1593,42755,5
1593,42757,3
1593,42764,4
1593,42786,3
1593,42829,5
1593,42867,3
1593,42949,3
1593,43019,4
1593,43025,4
1594,42755,4
1594,42760,2
1594,42795,5
1594,42830,4
1594,42848,5
1594,42917,4
1595,42852,4
1595,42901,2
1595,42962,4
1595,42973,4
1596,42815,4
1596,42817,4
1596,42829,5
1596,42860,3
1596,42862,2
1596,42926,5
1596,42961,3
1597,42770,1
1597,42784,4
1597,42839,5
1597,42881,3
1597,43013,3
1598,42787,1
1598,42827,5
1598,42861,5
1598,42876,2
1598,43031,5
1599,42793,4
1599,42795,5
1599,42850,2
1599,42852,4
1599,42866,1
1599,42886,3
1599,42949,5
1600,42768,5
1600,42825,5
1600,42943,3
1600,43001,4
1600,43036,5
1601,42870,5
1601,42888,5
1601,42912,4
1601,42947,3
1601,42948,5
1601,43041,5
1602,42771,5
1602,42774,2
1602,42860,3
1602,42867,3
1602,42900,5
1602,42961,5
1602,42984,3
1602,43008,5
1602,43010,4
1603,42864,3
1603,42929,4
1603,42948,4
1604,42770,5
1604,42783,5
1604,42812,4
1604,42906,5
1604,42991,4
1604,42993,3
1605,42758,1
1605,42783,3
1605,42810,4
1605,42818,5
1605,42908,5
1605,43029,3
1606,42773,4
1606,42785,5
1606,42810,4
1606,42933,5
1606,42943,4
1606,42973,5
1606,42992,5
1606,42994,4
1606,42996,5
1606,43012,1
1606,43031,4
1607,42900,4
1607,42920,3
1607,42943,4
1607,42984,3
1607,43019,4
1607,43020,4
1608,42783,2
1608,42788,3
1608,42855,5
1608,42961,5
1608,42964,5
1608,42967,2
1608,42970,4
1609,42772,4
1609,42863,5
1609,42961,4
1609,42976,4
1610,42871,5
1610,42983,5
1611,42824,2
1611,42872,4
1611,42919,3
1611,43003,5
1613,42829,3
1613,42859,5
1613,42985,4
1614,42775,5
1614,42797,5
1614,42865,1
1614,42868,5
1614,42880,4
1614,42906,2
1614,42963,5
1614,42980,5
1614,42996,4
1614,43043,2
1615,42933,5
1615,42958,5
1615,42968,4
1615,43017,2
1615,43021,4
1616,42769,5
1616,42770,3
1616,42777,2
1616,42787,4
1616,42923,4
1616,42961,4
1616,43035,3
1616,43042,4
1617,42766,4
1617,42768,5
1617,42843,4
1617,42905,3
1617,42915,4
1617,42921,4
1617,42923,5
1617,42953,4
1617,42961,3
1617,43028,4
1618,42778,5
1618,42787,4
1618,42815,5
1618,42913,4
1618,42992,2
1619,42865,4
1619,42978,2
1619,42985,5
1619,43014,4
1619,43015,1
1619,43032,5
1620,42767,2
1620,42882,4
1620,42932,4
1620,42953,4
1620,42982,5
1620,42985,5
1621,42798,4
1621,42813,5
1621,42877,3
1621,42887,5
1621,43040,4
1622,42767,5
1622,42783,3
1622,42871,5
1622,42886,5
1622,42908,5
1622,42962,3
1622,42981,5
1622,43015,5
1623,42754,5
1623,42759,4
1623,42812,1
1623,42868,4
1623,42988,3
1623,42999,1
1623,43040,4
1624,42777,5
1624,42784,4
1624,42882,5
1624,42891,4
1624,42920,5
1624,42955,4
1624,43016,3
1624,43020,4
1624,43035,5
1624,43036,5
1625,42773,4
1625,42774,4
1625,42801,1
1625,42829,5
1625,42908,4
1625,42917,2
1625,42949,4
1625,42955,4
1625,43023,4
1625,43028,5
1625,43032,4
1626,42757,5
1626,42769,4
1626,42775,4
1626,42784,4
1626,42797,3
1626,42866,4
1626,42873,5
1626,42891,5
1627,42776,4
1627,42800,5
1627,42826,4
1627,42845,5
1627,42866,4
1627,42993,4
1628,42771,5
1628,42791,3
1628,42795,3
1628,42827,5
1628,42832,3
1628,43037,4
1629,42830,4
1629,42841,5
1629,42866,4
1629,42878,4
1629,42884,3
1629,42885,4
1629,42935,4
1629,43013,3
1629,43027,3
1630,42854,3
1630,42857,4
1630,42891,4
1630,42911,3
1630,42923,4
1630,42975,3
1630,43016,3
1631,42754,4
1631,42757,5
1631,42859,5
1631,42928,2
1631,42956,4
1631,42960,4
1631,43012,1
1631,43015,4
1632,42795,4
1632,42855,5
1632,42859,5
1632,42905,5
1632,42966,4
1632,42967,5
1632,42990,4
1632,43007,1
1633,42815,5
1633,42822,4
1633,42854,4
1633,42859,5
1633,42881,2
1633,42886,5
1633,42896,4
1633,42936,4
1633,43001,3
1633,43020,5
1634,42819,4
1634,42825,3
1634,42862,4
1634,42923,5
1634,42924,5
1634,42962,4
1634,43028,1
1635,42860,3
1635,42895,5
1635,42907,3
1635,42923,4
1635,42926,3
1635,42949,3
1635,43016,4
1636,42788,3
1636,42830,2
1636,42859,4
1636,42899,5
1636,42907,3
1636,42980,4
1636,42982,4
1637,42888,5
1637,42947,4
1638,42777,4
1638,42811,4
1638,42878,2
1638,42898,5
1638,42909,5
1638,42912,5
1638,42914,4
1638,42918,4
1638,42943,1
1638,42947,5
1638,42990,4
1638,43014,3
1638,43021,2
1639,42762,5
1639,42782,4
1639,42797,5
1639,42908,3
1639,42949,1
1639,42971,5
1639,42994,4
1639,43015,4
1640,42768,4
1640,42874,5
1640,42914,5
1640,42942,2
1640,42998,5
1640,43013,4
1640,43019,5
1641,42762,4
1641,42766,5
1641,42778,4
1641,42789,5
1641,42916,5
1641,42980,5
1641,43031,5
1642,42757,1
1642,42767,4
1642,42791,4
1642,42852,5
1642,42881,3
1642,42983,4
1642,42988,4
1642,43001,5
1642,43041,3
1643,42899,5
1643,42924,5
1643,42939,4
1643,42955,5
1643,42967,5
1643,42974,5
1643,43005,4
1644,42763,5
1644,42774,5
1644,42787,5
1644,42864,5
1644,42881,4
1644,42908,5
1644,42909,1
1644,42933,4
1644,42957,2
1644,42988,4
1644,43016,1
1645,42777,5
1645,42859,4
1645,42861,4
1645,42904,2
1645,42937,4
1645,42965,5
1645,42977,5
1645,42987,4
1646,42824,1
1646,42831,3
1646,42851,5
1646,42858,3
1646,42974,2
1647,42820,1
1647,42906,3
1647,42936,4
1647,42987,5
1647,43028,2
1647,43032,4
1648,42858,5
1648,42913,5
1648,42932,3
1648,42984,5
1649,42762,2
1649,42838,4
1649,42904,1
1649,42933,5
1649,42996,2
1650,42844,5
1650,42893,5
1651,42757,4
1651,42841,3
1651,42847,5
1651,42871,2
1651,42873,2
1651,42892,2
1651,42893,5
1651,42922,2
1651,42950,5
1652,42776,4
1652,42783,4
1652,42897,3
1652,42942,5
1652,43034,3
1653,42867,5
1653,42904,3
1653,42909,5
1653,42925,5
1653,42960,2
1653,42963,5
