IdCompra,Fecha,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra,Fecha_Año,Fecha_Mes,Fecha_Periodo
5071,2017-10-27,42851,7,109.09,6,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,763.63,2017,10,201710
5072,2017-10-27,42926,9,55.54,11,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,499.86,2017,10,201710
5073,2017-10-27,42931,5,242.4,7,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,1212.0,2017,10,201710
5074,2017-10-27,42852,7,101.73,13,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,712.11,2017,10,201710
5075,2017-10-27,42853,6,538.72,6,397.90125,597.58875,0.0,14.5,Sin errores,Sin errores,3232.32,2017,10,201710
5076,2017-10-27,42901,4,119.84,11,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,479.36,2017,10,201710
5077,2017-10-27,42975,15,152.03,1,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Sin errores,2280.45,2017,10,201710
5078,2017-10-27,42977,12,73.31,2,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,879.72,2017,10,201710
5079,2017-10-27,42978,21,83.35,11,61.27375,96.09625,0.0,13.25,Sin errores,Outlier,1750.35,2017,10,201710
5080,2017-10-27,42979,4,79.14,3,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,316.56,2017,10,201710
5081,2017-10-27,42982,17,9.53,14,7.827500000000001,10.572499999999998,0.0,19.5,Sin errores,Sin errores,162.01,2017,10,201710
5082,2017-11-24,42833,14,613.18,13,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,8584.519999999999,2017,11,201711
5083,2017-11-24,42835,3,568.6,10,509.0187500000002,653.1312499999999,0.0,18.0,Sin errores,Sin errores,1705.8000000000002,2017,11,201711
5084,2017-11-24,42836,23,608.21,9,433.74125,726.00875,0.0,19.5,Sin errores,Outlier,13988.830000000002,2017,11,201711
5085,2017-11-24,42837,12,324.81,7,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,3897.7200000000003,2017,11,201711
5086,2017-11-24,42838,7,571.26,4,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,3998.8199999999997,2017,11,201711
5087,2017-11-24,42840,2,263.94,4,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,527.88,2017,11,201711
5088,2017-11-24,42841,2,273.66,13,198.71500000000003,297.68499999999995,0.0,15.0,Sin errores,Sin errores,547.32,2017,11,201711
5089,2017-11-24,42843,6,543.56,6,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,3261.3599999999997,2017,11,201711
5090,2017-11-24,42844,8,1162.63,7,972.2962499999995,1492.2337500000003,0.0,14.5,Sin errores,Sin errores,9301.04,2017,11,201711
5091,2017-11-24,42845,16,597.95,10,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,9567.2,2017,11,201711
5092,2017-11-24,42846,3,2184.5,7,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Sin errores,6553.5,2017,11,201711
5093,2017-11-24,42856,17,376.08,9,253.1425,421.6975,0.0,16.0,Sin errores,Outlier,6393.36,2017,11,201711
5094,2017-11-24,42857,10,341.12,8,285.095,452.885,0.0,16.25,Sin errores,Sin errores,3411.2,2017,11,201711
5095,2017-11-24,42858,2,322.77,8,265.7249999999999,441.67500000000007,0.0,21.5,Sin errores,Sin errores,645.54,2017,11,201711
5096,2017-11-24,42862,8,,5,273.9787500000001,422.98124999999993,0.0,13.25,Valor Nulo,Sin errores,,2017,11,201711
5097,2017-11-24,42863,1,27959.0,2,201.89624999999992,345.0037500000001,0.0,16.0,Outlier,Sin errores,27959.0,2017,11,201711
5098,2017-11-24,42983,20,223.67,3,190.265,312.755,0.0,16.0,Sin errores,Outlier,4473.4,2017,11,201711
5099,2017-11-24,42984,4,201.4,10,132.98249999999996,233.6775,0.0,12.5,Sin errores,Sin errores,805.6,2017,11,201711
5100,2017-11-24,42907,3,360.29,5,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,1080.8700000000001,2017,11,201711
5101,2017-11-24,42909,12,1098.07,3,880.77,1263.9,0.0,14.5,Sin errores,Sin errores,13176.84,2017,11,201711
5102,2017-11-24,42911,6,,9,942.745,1556.8450000000003,0.0,20.5,Valor Nulo,Sin errores,,2017,11,201711
5103,2017-11-24,42912,14,1126.07,2,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,15764.98,2017,11,201711
5104,2017-11-24,42914,3,952.6,11,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,2857.8,2017,11,201711
5105,2017-11-24,42915,10,1409.65,3,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,14096.5,2017,11,201711
5106,2017-11-24,42925,7,1.86,10,1.6875,2.5725,0.0,19.5,Sin errores,Sin errores,13.020000000000001,2017,11,201711
5107,2017-11-24,42933,13,732.67,2,670.4137500000002,1019.7262499999997,0.0,19.0,Sin errores,Sin errores,9524.71,2017,11,201711
5108,2017-11-24,42939,8,1899.82,9,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,15198.56,2017,11,201711
5109,2017-11-24,42941,3,2368.38,7,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,7105.14,2017,11,201711
5110,2017-11-24,42945,6,2492.15,1,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,14952.900000000001,2017,11,201711
5111,2017-11-24,42949,12,1583.89,7,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,19006.68,2017,11,201711
5112,2017-11-24,42950,2,1879.79,4,1508.9374999999995,2290.0625000000005,0.0,14.5,Sin errores,Sin errores,3759.58,2017,11,201711
5113,2017-11-24,42951,5,2281.29,13,1631.9224999999994,2571.6575000000003,0.0,12.75,Sin errores,Sin errores,11406.45,2017,11,201711
5114,2017-11-24,42952,10,2690.39,5,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,26903.899999999998,2017,11,201711
5115,2017-11-24,42953,10,2403.37,13,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,24033.699999999997,2017,11,201711
5116,2017-11-24,42955,12,1544.14,8,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,18529.68,2017,11,201711
5117,2017-11-24,42957,13,1911.22,11,1509.4574999999995,2361.1425000000004,0.0,18.5,Sin errores,Sin errores,24845.86,2017,11,201711
5118,2017-11-24,42959,5,2486.02,10,2525.2925000000005,3439.857499999999,0.5,15.5,Outlier,Sin errores,12430.1,2017,11,201711
5119,2017-11-24,42961,3,2079.13,3,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,6237.39,2017,11,201711
5120,2017-11-24,42963,11,1427.64,7,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,15704.04,2017,11,201711
5121,2017-11-24,42968,12,2470.7,6,1969.2775000000001,2887.6224999999995,0.0,18.125,Sin errores,Sin errores,29648.399999999998,2017,11,201711
5122,2017-11-24,42970,5,1821.33,2,1645.1274999999994,2450.4925000000003,0.0,16.625,Sin errores,Sin errores,9106.65,2017,11,201711
5123,2017-11-24,42971,9,2177.91,6,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Sin errores,19601.19,2017,11,201711
5124,2017-11-24,42972,23,1906.57,10,1485.76625,2363.5437500000007,0.0,21.375,Sin errores,Outlier,43851.11,2017,11,201711
5125,2017-11-24,43029,30,826.71,1,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Outlier,24801.300000000003,2017,11,201711
5126,2017-11-24,43031,5,802.15,12,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,4010.75,2017,11,201711
5127,2017-11-24,43038,12,787.93,2,644.2200000000001,982.68,0.0,19.25,Sin errores,Sin errores,9455.16,2017,11,201711
5128,2017-11-24,43039,6,501.09,4,421.3812499999999,696.69875,0.0,17.5,Sin errores,Sin errores,3006.54,2017,11,201711
5129,2017-11-24,42818,2,132539.0,4,1071.85,1733.29,0.0,20.5,Outlier,Sin errores,265078.0,2017,11,201711
5130,2017-11-24,42819,15,673.02,6,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,10095.3,2017,11,201711
5131,2017-11-24,42822,10,503.42,9,460.6700000000002,672.5899999999998,0.0,14.5,Sin errores,Sin errores,5034.2,2017,11,201711
5132,2017-11-24,42824,7,458.49,10,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,3209.4300000000003,2017,11,201711
5133,2017-11-24,42825,7,379.47,1,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,2656.29,2017,11,201711
5134,2017-11-24,42828,8,552.28,11,557.0362500000001,710.0137500000001,0.0,16.0,Outlier,Sin errores,4418.24,2017,11,201711
5135,2017-11-24,42829,17,605.93,8,472.72499999999997,784.395,0.0,12.5,Sin errores,Outlier,10300.81,2017,11,201711
5136,2017-11-24,42831,9,235.85,5,183.495,319.84499999999997,0.0,16.875,Sin errores,Sin errores,2122.65,2017,11,201711
5137,2017-11-24,42812,24,299.46,13,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Outlier,7187.039999999999,2017,11,201711
5138,2017-11-24,42815,17,466.58,4,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,7931.86,2017,11,201711
5139,2017-11-24,42903,6,213.86,4,166.5775,223.9225,0.0,24.125,Sin errores,Sin errores,1283.16,2017,11,201711
5140,2017-11-24,42904,3,106.46,10,75.51500000000001,113.10499999999999,0.0,14.5,Sin errores,Sin errores,319.38,2017,11,201711
5141,2017-11-24,42905,5,283.4,9,268.52750000000003,377.50249999999994,0.0,19.0,Sin errores,Sin errores,1417.0,2017,11,201711
5142,2017-11-24,42737,23,1039.63,5,889.385,1453.8350000000003,0.0,18.75,Sin errores,Outlier,23911.49,2017,11,201711
5143,2017-11-24,42865,1,155.77,11,113.63875,172.43124999999998,0.0,17.125,Sin errores,Sin errores,155.77,2017,11,201711
5144,2017-11-24,42866,1,137.19,7,113.63999999999999,167.58000000000004,0.0,17.5,Sin errores,Sin errores,137.19,2017,11,201711
5145,2017-11-24,42867,1,123.1,12,109.28124999999996,182.99875000000003,0.0,16.5,Sin errores,Sin errores,123.1,2017,11,201711
5146,2017-11-24,42868,9,134.35,9,109.03249999999996,168.8675,0.0,16.0,Sin errores,Sin errores,1209.1499999999999,2017,11,201711
5147,2017-11-24,42874,18,396.54,2,295.15625,487.19375,0.0,19.5,Sin errores,Sin errores,7137.72,2017,11,201711
5148,2017-11-24,42878,8,347.05,12,311.7674999999999,482.15250000000003,0.0,17.5,Sin errores,Sin errores,2776.4,2017,11,201711
5149,2017-11-24,42879,8,369.22,8,322.24125000000004,484.36875,0.0,19.25,Sin errores,Sin errores,2953.76,2017,11,201711
5150,2017-11-24,42880,11,343.35,7,303.98249999999996,474.27750000000003,0.5,15.5,Sin errores,Sin errores,3776.8500000000004,2017,11,201711
5151,2017-11-24,42883,12,322.9,12,262.03,428.23,0.0,18.5,Sin errores,Sin errores,3874.7999999999997,2017,11,201711
5152,2017-11-24,42885,2,357.06,10,288.9625,386.5675,0.0,16.0,Sin errores,Sin errores,714.12,2017,11,201711
5153,2017-11-24,42888,18,324.96,5,267.05499999999995,408.745,0.0,17.5,Sin errores,Outlier,5849.28,2017,11,201711
5154,2017-11-24,42890,23,331.57,9,314.89125,444.88874999999996,0.0,22.375,Sin errores,Outlier,7626.11,2017,11,201711
5155,2017-11-24,42891,4,353.77,7,290.21874999999994,429.08125,0.0,17.875,Sin errores,Sin errores,1415.08,2017,11,201711
5156,2017-11-24,42894,8,397.38,3,283.61375,435.7962500000001,0.0,11.875,Sin errores,Sin errores,3179.04,2017,11,201711
5157,2017-11-24,42896,16,402.86,6,294.91874999999993,422.0512500000001,0.0,18.375,Sin errores,Sin errores,6445.76,2017,11,201711
5158,2017-11-24,42897,5,384.06,3,303.245,437.855,0.0,14.0,Sin errores,Sin errores,1920.3,2017,11,201711
5159,2017-11-24,42898,6,380.91,4,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,2285.46,2017,11,201711
5160,2017-11-24,42986,4,225.01,5,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,900.04,2017,11,201711
5161,2017-11-24,42987,7,309.48,11,255.88500000000005,357.52500000000003,0.0,20.0,Sin errores,Sin errores,2166.36,2017,11,201711
5162,2017-11-24,42989,30,303.02,9,232.90249999999997,364.4975,0.0,20.0,Sin errores,Outlier,9090.599999999999,2017,11,201711
5163,2017-11-24,42990,9,272.13,8,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,2449.17,2017,11,201711
5164,2017-11-24,42991,25,290.57,10,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Outlier,7264.25,2017,11,201711
5165,2017-11-24,42995,10,239.33,1,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,2393.3,2017,11,201711
5166,2017-11-24,42999,17,376.32,5,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,6397.44,2017,11,201711
5167,2017-11-24,43001,15,427.84,14,333.58,528.9100000000001,0.0,20.0,Sin errores,Sin errores,6417.599999999999,2017,11,201711
5168,2017-11-24,43003,2,348.33,14,235.72000000000003,385.69000000000005,0.0,19.625,Sin errores,Sin errores,696.66,2017,11,201711
5169,2017-11-24,43009,10,430.03,9,315.81,498.81,0.0,18.625,Sin errores,Sin errores,4300.299999999999,2017,11,201711
5170,2017-11-24,43010,5,243.03,13,212.12249999999997,313.8375000000001,0.0,23.0,Sin errores,Sin errores,1215.15,2017,11,201711
5171,2017-11-24,43011,13,238.53,13,213.89750000000004,314.86249999999995,0.0,20.75,Sin errores,Sin errores,3100.89,2017,11,201711
5172,2017-11-24,43013,11,266.62,13,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,2932.82,2017,11,201711
5173,2017-11-24,43015,6,295.56,3,282.5225000000001,406.07749999999993,0.0,18.0,Sin errores,Sin errores,1773.3600000000001,2017,11,201711
5174,2017-11-24,43016,6,280.55,4,260.38875,373.78125000000006,0.0,16.0,Sin errores,Sin errores,1683.3000000000002,2017,11,201711
5175,2017-11-24,43017,2,255.86,9,188.13375000000002,298.94625,0.0,17.75,Sin errores,Sin errores,511.72,2017,11,201711
5176,2017-11-24,43021,23,300.36,12,241.92500000000007,366.485,0.0,16.0,Sin errores,Outlier,6908.280000000001,2017,11,201711
5177,2017-11-24,43024,26,37694.0,1,310.34,425.36000000000007,0.0,21.0,Outlier,Outlier,980044.0,2017,11,201711
5178,2017-11-24,43026,4,379.98,3,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,1519.92,2017,11,201711
5179,2017-11-24,43027,7,332.43,14,245.765,428.015,0.0,14.25,Sin errores,Sin errores,2327.01,2017,11,201711
5180,2017-11-24,42755,4,789.15,13,545.1775,939.8125,0.0,20.0,Sin errores,Sin errores,3156.6,2017,11,201711
5181,2017-11-24,42757,7,1111.41,12,996.4799999999998,1483.68,0.0,23.875,Sin errores,Sin errores,7779.870000000001,2017,11,201711
5182,2017-11-24,42761,2,949.54,3,783.75,1154.52,0.0,16.875,Sin errores,Sin errores,1899.08,2017,11,201711
5183,2017-11-24,42762,17,1372.67,5,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,23335.39,2017,11,201711
5184,2017-11-24,42764,6,863.97,3,799.5925000000002,1162.5475,0.0,21.5,Sin errores,Sin errores,5183.82,2017,11,201711
5185,2017-11-24,42771,5,1733.07,12,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,8665.35,2017,11,201711
5186,2017-11-24,42772,7,4258.73,10,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Sin errores,29811.109999999997,2017,11,201711
5187,2017-11-24,42774,24,4462.97,3,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Outlier,107111.28,2017,11,201711
5188,2017-11-24,42780,48,2913.55,9,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Outlier,139850.40000000002,2017,11,201711
5189,2017-11-24,42783,6,1796.37,2,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,10778.22,2017,11,201711
5190,2017-11-24,42784,12,1181.48,13,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,14177.76,2017,11,201711
5191,2017-11-24,42786,12,533.45,12,462.35499999999996,634.4649999999999,0.0,16.0,Sin errores,Sin errores,6401.400000000001,2017,11,201711
5192,2017-11-24,42788,8,,7,231.30499999999998,359.31500000000005,2.0,14.0,Valor Nulo,Sin errores,,2017,11,201711
5193,2017-11-24,42789,12,134.42,13,119.32499999999996,187.51500000000001,0.0,18.0,Sin errores,Sin errores,1613.04,2017,11,201711
5194,2017-11-24,42791,7,160.24,6,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,1121.68,2017,11,201711
5195,2017-11-24,42793,16,684.56,11,469.90749999999997,729.3924999999999,0.0,20.0,Sin errores,Sin errores,10952.96,2017,11,201711
5196,2017-11-24,42796,2,303.75,3,259.08125000000007,376.05875000000003,0.0,15.0,Sin errores,Sin errores,607.5,2017,11,201711
5197,2017-11-24,42798,3,1055.52,14,899.1949999999996,1218.005,0.0,21.5,Sin errores,Sin errores,3166.56,2017,11,201711
5198,2017-11-24,42799,9,1144.25,6,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,10298.25,2017,11,201711
5199,2017-11-24,42851,7,93.46,4,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,654.2199999999999,2017,11,201711
5200,2017-11-24,42926,11,52.47,8,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,577.17,2017,11,201711
5201,2017-11-24,42927,4,64.65,4,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,258.6,2017,11,201711
5202,2017-11-24,42929,11,226.94,6,191.51875,253.79125,0.0,19.0,Sin errores,Sin errores,2496.34,2017,11,201711
5203,2017-11-24,42930,2,121.02,12,79.38125000000002,144.30874999999997,0.0,20.75,Sin errores,Sin errores,242.04,2017,11,201711
5204,2017-11-24,42931,5,249.79,13,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,1248.95,2017,11,201711
5205,2017-11-24,42852,4,111.18,10,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,444.72,2017,11,201711
5206,2017-11-24,42854,10,781.06,13,646.2149999999999,988.4850000000001,0.0,18.625,Sin errores,Sin errores,7810.599999999999,2017,11,201711
5207,2017-11-24,42870,12,122.95,7,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,1475.4,2017,11,201711
5208,2017-11-24,42899,2,148.16,8,108.26375000000002,175.81624999999997,0.0,16.625,Sin errores,Sin errores,296.32,2017,11,201711
5209,2017-11-24,42900,15,174.86,8,145.36875,213.25125,0.0,21.0,Sin errores,Sin errores,2622.9,2017,11,201711
5210,2017-11-24,42928,6,97.8,7,67.61000000000001,103.03999999999996,0.0,16.0,Sin errores,Sin errores,586.8,2017,11,201711
5211,2017-11-24,42973,11,90.77,3,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,998.4699999999999,2017,11,201711
5212,2017-11-24,42975,25,165.2,8,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Outlier,4130.0,2017,11,201711
5213,2017-11-24,42977,3,82.69,11,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,248.07,2017,11,201711
5214,2017-11-24,42979,2,73.32,2,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,146.64,2017,11,201711
5215,2017-11-24,42980,4,90.76,14,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,363.04,2017,11,201711
5216,2017-11-24,42981,3,40.21,7,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,120.63,2017,11,201711
5217,2017-12-29,42833,7,631.5,6,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,4420.5,2017,12,201712
5218,2017-12-29,42834,7,491.42,6,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,3439.94,2017,12,201712
5219,2017-12-29,42842,4,280.48,6,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,1121.92,2017,12,201712
5220,2017-12-29,42843,3,481.63,3,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,1444.8899999999999,2017,12,201712
5221,2017-12-29,42846,6,1939.13,8,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Sin errores,11634.78,2017,12,201712
5222,2017-12-29,42847,7,1966.37,2,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,13764.59,2017,12,201712
5223,2017-12-29,42855,8,757.03,2,680.04,932.46,0.0,15.0,Sin errores,Sin errores,6056.24,2017,12,201712
5224,2017-12-29,42861,6,403.19,2,336.525,426.495,0.0,19.0,Sin errores,Sin errores,2419.14,2017,12,201712
5225,2017-12-29,42863,16,247.83,11,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,3965.28,2017,12,201712
5226,2017-12-29,42984,15,188.19,2,132.98249999999996,233.6775,0.0,12.5,Sin errores,Outlier,2822.85,2017,12,201712
5227,2017-12-29,42907,16,337.36,10,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,5397.76,2017,12,201712
5228,2017-12-29,42909,2,1038.14,6,880.77,1263.9,0.0,14.5,Sin errores,Sin errores,2076.28,2017,12,201712
5229,2017-12-29,42911,1,1417.07,13,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,1417.07,2017,12,201712
5230,2017-12-29,42912,11,1127.4,3,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,12401.400000000001,2017,12,201712
5231,2017-12-29,42914,12,1106.35,9,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,13276.199999999999,2017,12,201712
5232,2017-12-29,42915,7,1124.75,12,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,7873.25,2017,12,201712
5233,2017-12-29,42916,8,974.45,7,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,7795.6,2017,12,201712
5234,2017-12-29,42919,17,447.16,2,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,7601.72,2017,12,201712
5235,2017-12-29,42921,8,525.64,13,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,4205.12,2017,12,201712
5236,2017-12-29,42922,11,564.93,2,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,6214.23,2017,12,201712
5237,2017-12-29,42923,5,465.28,13,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,2326.3999999999996,2017,12,201712
5238,2017-12-29,42925,3,1.94,9,1.6875,2.5725,0.0,19.5,Sin errores,Sin errores,5.82,2017,12,201712
5239,2017-12-29,42934,9,1332.53,1,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,11992.77,2017,12,201712
5240,2017-12-29,42935,11,1708.9,10,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Sin errores,18797.9,2017,12,201712
5241,2017-12-29,42936,8,2674.7,13,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,21397.6,2017,12,201712
5242,2017-12-29,42939,10,2055.19,3,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,20551.9,2017,12,201712
5243,2017-12-29,42940,9,1415.58,4,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,12740.22,2017,12,201712
5244,2017-12-29,42941,2,2210.8,2,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,4421.6,2017,12,201712
5245,2017-12-29,42944,11,2402.98,6,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,26432.78,2017,12,201712
5246,2017-12-29,42945,9,2125.93,5,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,19133.37,2017,12,201712
5247,2017-12-29,42946,5,1696.41,12,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,8482.050000000001,2017,12,201712
5248,2017-12-29,42949,2,1556.34,13,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,3112.68,2017,12,201712
5249,2017-12-29,42952,5,2832.42,5,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,14162.1,2017,12,201712
5250,2017-12-29,42953,10,2561.02,10,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,25610.2,2017,12,201712
5251,2017-12-29,42954,6,1973.28,14,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,11839.68,2017,12,201712
5252,2017-12-29,42955,6,1676.07,12,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,10056.42,2017,12,201712
5253,2017-12-29,42956,8,1278.97,11,1151.0,1736.0,0.0,17.5,Sin errores,Sin errores,10231.76,2017,12,201712
5254,2017-12-29,42957,12,2116.71,3,1509.4574999999995,2361.1425000000004,0.0,18.5,Sin errores,Sin errores,25400.52,2017,12,201712
5255,2017-12-29,42961,13,1768.73,8,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,22993.49,2017,12,201712
5256,2017-12-29,42966,8,2262.74,7,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,18101.92,2017,12,201712
5257,2017-12-29,42971,24,2071.92,3,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Outlier,49726.08,2017,12,201712
5258,2017-12-29,43028,2,680.38,12,568.7624999999999,770.8575,0.0,15.875,Sin errores,Sin errores,1360.76,2017,12,201712
5259,2017-12-29,43030,5,855.1,12,659.35,983.41,0.0,19.125,Sin errores,Sin errores,4275.5,2017,12,201712
5260,2017-12-29,43031,12,855.72,9,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,10268.64,2017,12,201712
5261,2017-12-29,43032,16,600.14,8,525.87,876.93,0.0,16.375,Sin errores,Sin errores,9602.24,2017,12,201712
5262,2017-12-29,43033,10,,4,600.6937499999999,973.4662500000002,0.0,16.0,Valor Nulo,Sin errores,,2017,12,201712
5263,2017-12-29,43036,6,456.05,9,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,2736.3,2017,12,201712
5264,2017-12-29,43039,21,629.48,7,421.3812499999999,696.69875,0.0,17.5,Sin errores,Outlier,13219.08,2017,12,201712
5265,2017-12-29,43040,4,483.56,12,364.42999999999995,682.37,0.0,17.5,Sin errores,Sin errores,1934.24,2017,12,201712
5266,2017-12-29,43042,14,727.49,9,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,10184.86,2017,12,201712
5267,2017-12-29,43043,16,776.89,2,607.375,954.565,0.0,24.375,Sin errores,Sin errores,12430.24,2017,12,201712
5268,2017-12-29,42819,2,604.9,8,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,1209.8,2017,12,201712
5269,2017-12-29,42820,3,485.4,7,364.115,550.895,0.0,15.25,Sin errores,Sin errores,1456.1999999999998,2017,12,201712
5270,2017-12-29,42823,14,641.31,12,506.2787500000002,702.2612499999998,0.0,17.5,Sin errores,Sin errores,8978.34,2017,12,201712
5271,2017-12-29,42824,14,379.19,8,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,5308.66,2017,12,201712
5272,2017-12-29,42826,6,392.54,2,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,2355.2400000000002,2017,12,201712
